"Genome ID","Genome Name","Other Names","NCBI Taxon ID","Taxon Lineage IDs","Taxon Lineage Names","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species","Genome Status","Strain","Serovar","Biovar","Pathovar","MLST","Segment","Subtype","H_type","N_type","H1 Clade Global","H1 Clade US","H5 Clade","pH1N1-like","Lineage","Clade","Subclade","Other Typing","Culture Collection","Type Strain","Reference","Genome Quality","Completion Date","Publication","Authors","BioProject Accession","BioSample Accession","accession","SRA Accession","GenBank Accessions","Sequencing Center","Sequencing Status","Sequencing Platform","Sequencing Depth","Assembly Method","Chromosome","Plasmids","Contigs","Size","GC Content","Contig L50","Contig N50","TRNA","RRNA","Mat Peptide","CDS","Coarse Consistency","Fine Consistency","CheckM Contamination","CheckM Completeness","Genome Quality Flags","Isolation Source","Isolation Comments","Collection Date","Collection Year","Season","Isolation Country","Geographic Group","Geographic Location","Other Environmental","Host Name","Host Common Name","Host Gender","Host Age","Host Health","Host Group","Lab Host","Passage","Other Clinical","Additional Metadata","Comments","Date Inserted","Date Modified","bleO","aadD1","hlgA","hlgC","hlgB","erm(A)","ant(9)-Ia","aur","icaC","mecA","mecR1","mecI","tet(38)","mepA","selX","cadD","qacR","qacA","splB","splA","lukD","lukE","sen","seu","sei","sem","seo","erm(C)","scn","sak","sep","arsC","arsB","arsR","blaI","blaR1","blaZ","hld","lmrS","fosB","ser","sej","sed","blaTEM","aph(3')-IIIa","sat4","ant(6)-Ia","msr(A)","mph(C)","tst","sea","cadC","catA","qacC","aac(6')-Ie/aph(2'')-Ia","splE","seh","sek","seq","dfrS1","selV","lnu(A)","mupA","merB","merT","merA","blaPC1","tet(K)","tet(M)","mco","cna","sel26","dfrG","lnu(B)","lsa(E)","spw","sel","sec2","fexA","tet(L)","erm(T)","tcrB","erm(B)","sel27","sel28","sey","qacG","tet","iss","sel30","lukF-PV","lukS-PV","set","ses","vga(A)-LC","qacJ","seb","selZ","eta","ednB","lnu(A)'","sel33","etb","sec3","str","lnu(G)","sec1","vga(A)","vanZ-A","vanY-A","vanX-A","vanA","vanH-A","vanS-A","vanR-A","qnrB","sul2","blaTEM-181","blaTEM-116","sal(A)","mecA1","qacH","lsa(A)","sample","I","II","III","IV","V","VI","VII","VIII","IX","meca","Ia","IIa","IIb","IIIa","IVa","IVb","IVc","IVd","IVg","IVh"
1268883.3,"Staphylococcus aureus 880",NA,1268883,"131567;2;1783272;1239;91061;1385;90964;1279;1280;1268883","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus;Staphylococcus aureus 880","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","880",NA,NA,NA,"MLST.Staphylococcus_aureus.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2014-04-28,NA,NA,"PRJNA183704","SAMN02732485","GCF_000647855.2",NA,"JICL00000000","Washington University","WGS","Illumina","76.3x","Newbler MapAsmResearch v. 10/14/2011",NA,3,31,2908778,32.56,2,560448,61,10,NA,2912,100,100,NA,100,NA,"blood of a 35 year-old male",NA,NA,NA,NA,"Brazil","South America","Brazil: Sao Paulo",NA,"Human, Homo sapiens","Human",NA,NA,NA,"Human",NA,NA,NA,NA,"A reference genome for the Human Microbiome Project.",2016-01-17 15:34:58.381,2016-01-17 15:34:58.381,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"GCF_000647855.2_ASM64785v2_genomic",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1280.15858,"Staphylococcus aureus strain UV1166",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UV1166",NA,NA,NA,"MLST.Staphylococcus_aureus.30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-01-17,"28760895",NA,"PRJNA291213","SAMN04346838","GCA_002887445.1",NA,"LPWO00000000","University El Bosque","WGS","Illumina MiSeq","52.0x","CLC Genomics Workbench v. 8.2",NA,NA,155,2825353,32.780365,15,62369,59,6,NA,2763,99.9,99.2,2.4,100,NA,"Blood",NA,"2013",2013,NA,"Venezuela","South America","Venezuela: Caracas",NA,"Human, Homo sapiens","Human",NA,NA,NA,"Human",NA,NA,NA,"sample_type:whole organism;biomaterial_provider:Cesar A. Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-25 18:47:35.463,2018-05-25 18:47:35.463,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_002887445.1_ASM288744v1_genomic",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1280.15859,"Staphylococcus aureus strain UP1006",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UP1006",NA,NA,NA,"MLST.Staphylococcus_aureus.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-01-17,"28760895",NA,"PRJNA291213","SAMN04346843","GCA_002887475.1",NA,"LPWT00000000","University El Bosque","WGS","Illumina MiSeq","134.0x","CLC Genomics Workbench v. 8.2",NA,NA,77,2733240,32.711433,10,89651,58,5,NA,2599,100,99.9,1.2,100,NA,"Blood",NA,"2013",2013,NA,"Peru","South America","Peru: Lima",NA,"Human, Homo sapiens","Human",NA,NA,NA,"Human",NA,NA,NA,"sample_type:whole organism;biomaterial_provider:Cesar A. Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-25 18:47:38.639,2018-05-25 18:47:38.639,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_002887475.1_ASM288747v1_genomic",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1280.1586,"Staphylococcus aureus strain UB576",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UB576",NA,NA,NA,"MLST.Staphylococcus_aureus.239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-01-17,"28760895",NA,"PRJNA291213","SAMN04346842","GCA_002887495.1",NA,"LPWS00000000","University El Bosque","WGS","Illumina MiSeq","46.0x","CLC Genomics Workbench v. 8.2",NA,NA,522,2922058,32.806877,59,15450,52,4,NA,2986,100,99,1.8,100,NA,"Blood",NA,"2012",2012,NA,"Brazil","South America","Brazil: Sao Paulo",NA,"Human, Homo sapiens","Human",NA,NA,NA,"Human",NA,NA,NA,"sample_type:whole organism;biomaterial_provider:Cesar A. Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-25 18:47:44.737,2018-05-25 18:47:44.737,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_002887495.1_ASM288749v1_genomic",0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1280.15861,"Staphylococcus aureus strain UCL369",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UCL369",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-01-17,"28760895",NA,"PRJNA291213","SAMN04346841","GCA_002887505.1",NA,"LPWR00000000","University El Bosque","WGS","Illumina MiSeq","42.0x","CLC Genomics Workbench v. 8.2",NA,NA,622,2860675,32.778698,68,11800,53,4,NA,3000,100,98.6,6.9,100,NA,"Blood",NA,"2012",2012,NA,"Chile","South America","Chile: Santiago",NA,"Human, Homo sapiens","Human",NA,NA,NA,"Human",NA,NA,NA,"sample_type:whole organism;biomaterial_provider:Cesar A. Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-25 18:47:50.381,2018-05-25 18:47:50.381,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_002887505.1_ASM288750v1_genomic",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1280.1594,"Staphylococcus aureus strain HU-85a",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","HU-85a",NA,NA,NA,"MLST.Staphylococcus_aureus.188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-02-16,NA,NA,"PRJNA414566","SAMN07782090","GCA_002930565.1",NA,"PKCG00000000","IMPaM - UBA - CONICET","WGS","Illumina HiSeq","136.81x","SPAdes v. 3.10.1",NA,NA,42,2732949,32.700462,6,115212,60,10,NA,2587,100,99.9,NA,100,NA,"bone",NA,"2005-09-30",2005,NA,"Argentina","South America","Argentina: Buenos Aires City",NA,"Human, Homo sapiens","Human",NA,NA,"Osteomyelitis","Human",NA,NA,NA,"collected_by:Hospital de Clinicas","The study was aimed at identifying the permanent changes that occur in the Staphylococcus aureus genome when bacteria are exposed to the host defense mechanisms at the site of infection, where they adapt to the changing conditions in the shift from acute to chronic osteomyelitis. Such knowledge would allow the identification of novel approaches to prevention and treatment by identifying key virulence factors and regulators of virulence factor expression that play a decisive role in S. aureus infections.",2018-05-25 23:25:30.252,2018-05-25 23:25:30.252,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_002930565.1_ASM293056v1_genomic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.16347,"Staphylococcus aureus strain UB466",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UB466",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977784","GCA_003095355.1",NA,"QEKF00000000","University El Bosque","WGS","Illumina HiSeq","220.2x","SPAdes v. 3.11",NA,NA,308,3072998,32.718994,10,80777,54,4,NA,3360,100,99.7,2.4,100,NA,"blood",NA,"2012",2012,NA,"Brazil","South America","Brazil",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:18:23.494,2018-05-30 16:18:23.494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095355.1_ASM309535v1_genomic",0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1280.16348,"Staphylococcus aureus strain UB479",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UB479",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977786","GCA_003095335.1",NA,"QEKE00000000","University El Bosque","WGS","Illumina HiSeq","265.1x","SPAdes v. 3.11",NA,NA,212,2823322,32.944313,28,33786,42,4,NA,2959,99.9,99.9,NA,100,NA,"blood",NA,"2012",2012,NA,"Brazil","South America","Brazil",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:18:04.295,2018-05-30 16:18:04.295,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095335.1_ASM309533v1_genomic",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1280.16349,"Staphylococcus aureus strain UB591",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UB591",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977788","GCA_003095315.1",NA,"QEKD00000000","University El Bosque","WGS","Illumina HiSeq","376.4x","SPAdes v. 3.11",NA,NA,184,2798157,32.83933,19,48015,54,3,NA,2922,100,99.5,NA,100,NA,"blood",NA,"2012",2012,NA,"Brazil","South America","Brazil",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:17:59.392,2018-05-30 16:17:59.392,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095315.1_ASM309531v1_genomic",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1280.1635,"Staphylococcus aureus strain UCL436",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UCL436",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977798","GCA_003095295.1",NA,"QEKB00000000","University El Bosque","WGS","Illumina HiSeq","247.2x","SPAdes v. 3.11",NA,NA,147,2872364,32.839813,17,44355,57,3,NA,3016,100,99.6,NA,100,NA,"blood",NA,"2012",2012,NA,"Chile","South America","Chile",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:18:09.04,2018-05-30 16:18:09.04,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095295.1_ASM309529v1_genomic",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1280.16351,"Staphylococcus aureus strain UE1142",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UE1142",NA,NA,NA,"MLST.Staphylococcus_aureus.105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977805","GCA_003095275.1",NA,"QEJZ00000000","University El Bosque","WGS","Illumina HiSeq","331.9x","SPAdes v. 3.11",NA,NA,137,2852563,32.81933,16,57211,44,4,NA,2964,100,99.9,NA,100,NA,"blood",NA,"2013",2013,NA,"Ecuador","South America","Ecuador",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:18:14.057,2018-05-30 16:18:14.057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095275.1_ASM309527v1_genomic",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1280.16353,"Staphylococcus aureus strain UB439",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UB439",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977783","GCA_003095235.1",NA,"QEKG00000000","University El Bosque","WGS","Illumina HiSeq","286.2x","SPAdes v. 3.11",NA,NA,114,2872905,32.785664,13,78474,56,4,NA,2977,100,100,NA,100,NA,"blood",NA,"2012",2012,NA,"Brazil","South America","Brazil",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:18:31.326,2018-05-30 16:18:31.326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095235.1_ASM309523v1_genomic",0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1280.16354,"Staphylococcus aureus strain UCL386",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UCL386",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977792","GCA_003095215.1",NA,"QEKC00000000","University El Bosque","WGS","Illumina HiSeq","147.0x","SPAdes v. 3.11",NA,NA,161,2860267,32.805084,25,38510,55,7,NA,2984,100,99.8,NA,100,NA,"blood",NA,"2012",2012,NA,"Chile","South America","Chile",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:19:37.502,2018-05-30 16:19:37.502,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095215.1_ASM309521v1_genomic",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1280.16355,"Staphylococcus aureus strain UCL454",NA,1280,"131567;2;1783272;1239;91061;1385;90964;1279;1280","cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus aureus","Bacteria",NA,"Bacillota","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus aureus","WGS","UCL454",NA,NA,NA,"MLST.Staphylococcus_aureus.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good",2018-05-06,NA,NA,"PRJNA291213","SAMN08977802","GCA_003095195.1",NA,"QEKA00000000","University El Bosque","WGS","Illumina HiSeq","202.5x","SPAdes v. 3.11",NA,NA,267,2864609,32.95284,32,28327,48,4,NA,3071,100,99.3,NA,100,NA,"blood",NA,"2012",2012,NA,"Chile","South America","Chile",NA,"Human, Homo sapiens","Human",NA,NA,"Infectious Disease","Human",NA,NA,NA,"collected_by:Cesar Arias","Genome sequencing and assembly project of Staphylococcus aureus strains from a clinical surveillance in Latin America Hospitals",2018-05-30 16:20:10.21,2018-05-30 16:20:10.21,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GCA_003095195.1_ASM309519v1_genomic",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
